1,7.712550607287449
2,6.757009345794392
3,6.203389830508475
4,4.461538461538462
5,6.401785714285714
6,7.6923076923076925
7,6.433962264150943
8,6.6
9,6.0
10,6.844262295081967
11,7.310975609756097
12,5.388888888888889
13,6.875
14,6.693548387096774
15,4.2272727272727275
16,7.8352272727272725
17,7.767441860465116
18,6.423076923076923
19,5.1521739130434785
20,4.730769230769231
21,7.010526315789473
22,6.565789473684211
23,5.9772727272727275
24,5.897058823529412
25,7.405940594059406
26,6.9
27,5.285714285714286
28,7.666666666666667
29,7.8375
30,7.2
31,6.2023809523809526
32,7.8061224489795915
34,7.141891891891892
35,6.545454545454546
36,7.788461538461538
37,2.0
38,2.0
39,7.041666666666667
40,6.666666666666667
41,7.695652173913044
42,4.222222222222222
43,6.666666666666667
44,5.2105263157894735
45,6.9186046511627906
46,5.75
47,8.024875621890548
48,5.737704918032787
49,4.0
50,8.699004975124378
52,7.137254901960785
53,0.0
54,4.666666666666667
55,5.5
57,5.857142857142857
58,7.844444444444444
59,4.0
60,5.5
61,6.0
62,7.310344827586207
63,4.833333333333333
64,4.4
65,3.7
66,3.4
68,6.0
69,7.25
70,5.947916666666667
71,4.142857142857143
72,5.166666666666667
73,7.6923076923076925
74,5.842105263157895
76,6.266666666666667
77,4.0
78,5.9
79,5.730769230769231
80,7.0
81,6.166666666666667
82,6.8
83,4.0
84,0.0
85,7.6875
86,7.0
87,2.0
88,5.521739130434782
89,6.588235294117647
92,6.5
93,4.090909090909091
94,6.818181818181818
95,6.306451612903226
96,0.0
97,6.6875
98,0.0
99,4.0
100,6.428571428571429
101,7.323529411764706
102,4.636363636363637
103,5.75
104,6.5
105,6.104166666666667
107,6.703703703703703
108,0.0
110,7.859649122807017
111,8.38135593220339
112,6.408163265306122
113,5.2
114,0.0
116,8.0
117,5.166666666666667
118,4.8
119,0.0
121,6.2
122,5.7368421052631575
123,6.714285714285714
124,0.0
125,7.071428571428571
126,4.9
129,0.0
130,0.0
131,0.0
132,4.75
135,5.7407407407407405
137,0.0
140,6.695652173913044
141,7.064516129032258
144,6.346153846153846
145,6.383720930232558
146,5.666666666666667
147,6.9523809523809526
148,0.0
149,7.333333333333333
150,7.765
151,6.979166666666667
152,5.166666666666667
153,5.51937984496124
154,7.125
155,5.277777777777778
156,7.0
157,4.125
158,5.637931034482759
159,6.875
160,4.642857142857143
161,7.575
162,8.0
163,6.936507936507937
164,6.846153846153846
165,6.845070422535211
166,4.5
167,0.0
168,6.046511627906977
169,4.625
170,6.365384615384615
171,7.333333333333333
172,5.041666666666667
173,5.057142857142857
174,3.75
175,7.565217391304348
176,7.166666666666667
177,5.384615384615385
178,7.4
179,6.0
180,6.4772727272727275
181,3.4
183,0.0
184,4.5
185,6.147058823529412
186,5.625
187,4.0
188,5.9375
189,0.0
190,6.833333333333333
191,4.8
193,4.571428571428571
194,8.25
195,5.857142857142857
196,5.545454545454546
198,6.744186046511628
199,4.333333333333333
200,0.0
201,0.0
202,4.25
203,6.3478260869565215
204,5.774193548387097
205,6.25
206,6.4
207,6.535714285714286
208,5.451327433628318
209,4.2
211,4.333333333333333
213,7.555555555555555
214,3.0
215,6.972222222222222
216,5.928571428571429
217,4.857142857142857
218,6.133333333333334
219,6.25
220,3.0
222,7.454545454545454
223,7.8807339449541285
224,7.0
225,6.230769230769231
227,5.9375
228,0.0
229,7.416666666666667
230,7.2
231,6.180379746835443
232,8.083333333333334
233,8.0
234,5.083333333333333
235,7.705128205128205
236,6.591666666666667
237,6.161764705882353
238,5.0
239,5.466666666666667
240,5.2
241,5.0
242,5.75
243,0.0
244,0.0
245,0.0
246,7.918032786885246
247,7.127906976744186
248,5.846153846153846
249,6.4
250,5.0
251,0.0
252,6.048780487804878
253,6.728
254,4.5
255,3.2
256,5.273809523809524
257,6.615384615384615
258,4.545454545454546
259,6.0
260,8.40893470790378
261,7.254901960784314
262,7.2
263,0.0
264,4.5
265,7.612903225806452
266,6.863013698630137
267,5.076923076923077
268,6.25
269,5.0
270,5.777777777777778
271,5.0
272,7.794871794871795
273,6.0
274,3.6666666666666665
275,4.4
276,5.5
277,6.485714285714286
278,4.6
279,4.375
280,7.818181818181818
281,7.333333333333333
282,6.431818181818182
283,0.0
285,0.0
287,5.0
288,6.616822429906542
289,6.357142857142857
290,7.3125
291,3.5
292,6.5636363636363635
293,8.071969696969697
294,4.666666666666667
295,4.5
296,8.487654320987655
299,6.9375
300,7.4222222222222225
301,0.0
302,6.428571428571429
303,6.125
304,4.666666666666667
305,5.0
306,8.0625
307,8.0
308,7.954545454545454
309,6.666666666666667
312,5.6
313,4.714285714285714
314,7.470588235294118
315,5.7272727272727275
316,6.710344827586207
317,5.828571428571428
318,8.942122186495176
319,7.815789473684211
320,4.5
321,6.0
322,6.892857142857143
324,4.666666666666667
325,0.0
326,6.714285714285714
327,5.230769230769231
328,6.25
329,6.657894736842105
330,4.8
331,5.0
332,5.7
333,6.5
334,5.785714285714286
335,4.333333333333333
336,0.0
337,7.5227272727272725
338,5.133333333333334
339,6.821782178217822
340,5.5
341,4.5
342,6.75
343,0.0
344,5.7
345,7.333333333333333
346,5.0
347,6.428571428571429
348,7.6625
349,7.504347826086956
350,6.557142857142857
351,5.8076923076923075
352,5.785714285714286
353,7.104477611940299
354,3.5
355,4.294871794871795
356,8.085043988269796
357,7.319672131147541
358,4.142857142857143
360,4.666666666666667
361,6.48
362,6.633333333333334
363,7.0
364,7.515
365,5.5
366,5.909090909090909
367,6.098726114649682
368,6.971830985915493
369,5.555555555555555
370,6.014925373134329
371,6.15
372,5.897058823529412
373,7.861111111111111
374,3.925
375,5.0
376,6.723404255319149
377,7.1
378,5.75
379,6.190476190476191
380,7.0
381,6.068965517241379
382,5.947368421052632
383,5.769230769230769
384,4.5
387,4.666666666666667
388,6.0
389,0.0
390,6.6
391,4.0
392,4.333333333333333
393,3.0
401,0.0
405,4.375
407,5.6
408,0.0
409,0.0
410,6.205479452054795
412,6.84
413,4.461538461538462
414,4.142857142857143
415,5.125
416,5.0
417,6.615384615384615
418,3.0
419,4.933333333333334
420,5.175438596491228
421,5.545454545454546
422,6.555555555555555
423,6.321428571428571
424,4.166666666666667
425,5.875
426,5.75
427,4.428571428571429
428,7.173913043478261
429,4.666666666666667
431,7.125
432,5.214285714285714
433,4.714285714285714
434,6.113207547169812
435,4.890909090909091
436,3.6
437,4.25
438,3.0
439,0.0
440,7.044444444444444
441,7.135135135135135
442,5.873684210526315
443,4.833333333333333
444,4.928571428571429
445,5.555555555555555
446,7.222222222222222
447,0.0
448,6.636363636363637
449,3.5
450,6.4375
451,5.714285714285714
452,7.0
453,4.0
454,6.881818181818182
455,5.483870967741935
456,5.833333333333333
457,7.873239436619718
458,5.5
459,3.5
460,2.5
461,5.1
463,5.714285714285714
464,5.444444444444445
465,5.4
466,6.220338983050848
467,4.666666666666667
468,6.393939393939394
469,5.375
470,2.3333333333333335
471,7.612244897959184
472,3.5
473,1.3333333333333333
474,7.6625
475,8.193548387096774
476,0.0
477,6.6875
479,5.0
480,7.386861313868613
481,6.484375
482,5.55
483,5.0
484,4.833333333333333
485,5.679245283018868
486,2.5
487,3.5
488,4.625
489,4.666666666666667
490,6.357142857142857
491,6.285714285714286
492,7.0476190476190474
493,6.304347826086956
494,6.811475409836065
495,6.8125
496,3.6666666666666665
497,7.85
498,3.6666666666666665
499,0.0
500,6.895424836601308
501,7.533333333333333
502,4.5
504,5.0
505,4.714285714285714
506,5.555555555555555
507,6.647058823529412
508,7.244186046511628
509,7.410256410256411
510,4.1
511,4.0
512,3.5
513,4.5
514,6.911764705882353
515,7.913043478260869
516,5.3076923076923075
517,5.875
518,3.909090909090909
519,4.625
520,6.038461538461538
521,6.6
522,5.222222222222222
523,5.5
524,6.972222222222222
526,0.0
527,8.569672131147541
528,2.5
529,7.7555555555555555
531,6.838709677419355
532,6.083333333333333
533,5.666666666666667
534,8.08
535,7.461538461538462
536,2.75
537,5.3
538,7.52
539,6.8
540,5.194444444444445
541,8.013698630136986
542,5.105263157894737
543,6.5576923076923075
544,4.611111111111111
546,3.264705882352941
547,4.6
548,5.222222222222222
549,7.5
550,5.818181818181818
551,7.188888888888889
552,6.14
553,6.859649122807017
554,3.0
555,7.685714285714286
556,7.233333333333333
558,4.555555555555555
559,0.0
561,0.0
562,7.166666666666667
563,0.0
564,0.0
565,4.5
567,4.0
568,3.5
569,4.0
571,0.0
573,0.0
574,6.0
575,6.607142857142857
577,2.0
580,4.333333333333333
581,8.117647058823529
582,0.0
585,5.975609756097561
586,6.178294573643411
587,6.611111111111111
588,7.316279069767442
589,7.970464135021097
590,7.391089108910891
592,6.760204081632653
593,8.25
594,7.197183098591549
595,7.4772727272727275
596,7.015151515151516
597,6.666666666666667
599,7.428571428571429
600,0.0
603,0.0
605,6.315789473684211
606,4.5
608,8.473214285714286
609,5.785714285714286
610,6.484848484848484
611,5.142857142857143
612,4.166666666666667
613,6.461538461538462
614,1.5
615,3.5
616,6.785714285714286
617,0.0
619,3.125
620,3.25
621,3.6666666666666665
626,0.0
627,5.777777777777778
628,7.6
630,3.5
631,5.7
632,4.5
633,5.0
635,6.571428571428571
637,5.431034482758621
638,0.0
639,5.2
640,6.277777777777778
647,7.064516129032258
648,7.0148809523809526
650,5.375
651,0.0
653,6.104838709677419
656,3.0
659,4.25
661,7.113207547169812
662,5.777777777777778
663,6.529411764705882
664,3.5
665,5.2
667,4.333333333333333
668,6.0
670,4.5
671,7.818181818181818
673,5.3
674,5.071428571428571
678,7.041666666666667
679,0.0
680,6.833333333333333
681,0.0
685,4.875
687,3.0
688,4.3
690,0.0
691,5.571428571428571
692,0.0
694,5.0
695,4.0
696,2.0
697,4.666666666666667
698,0.0
700,5.428571428571429
702,0.0
703,0.0
704,5.166666666666667
705,3.5
707,6.037037037037037
708,6.704918032786885
709,5.166666666666667
710,1.5
711,5.777777777777778
714,6.2272727272727275
715,3.3333333333333335
718,4.0
719,5.411764705882353
720,7.844444444444444
721,0.0
722,4.0
724,6.111111111111111
725,3.375
726,3.0
728,7.3125
731,4.25
733,7.42962962962963
735,7.125
736,6.45
737,4.6
741,8.0
742,4.583333333333333
743,5.068181818181818
745,8.241935483870968
746,0.0
747,2.75
748,6.340909090909091
750,8.333333333333334
753,5.6
